home_score,home_wins,home_losses,home_fgm,home_fga,home_3pm,home_3pa,home_ftm,home_fta,home_oreb,home_dreb,home_treb,home_ast,home_blk,home_to,home_pf,home_poss,away_score,away_wins,away_losses,away_fgm,away_fga,away_3pm,away_3pa,away_ftm,away_fta,away_oreb,away_dreb,away_treb,away_ast,away_blk,away_to,away_pf,away_poss,winner
65,1,1,24,53,7,17,10,18,8,24,2,13,5,14,21,55,73,2,0,25,57,6,12,19,28,12,27,3,10,4,15,22,54,home
76,14,6,27,56,11,31,11,15,8,26,3,16,3,13,16,59,70,10,9,26,59,5,17,13,21,14,23,3,12,3,16,20,56,home
80,7,0,28,61,8,25,17,24,13,29,3,15,6,11,15,55,88,5,2,30,67,6,20,22,28,12,36,3,18,5,14,20,65,home
77,11,5,27,58,8,22,15,21,9,27,4,17,5,14,18,60,70,9,7,24,60,6,20,15,20,11,26,4,10,4,13,19,55,away
78,22,8,27,56,11,30,12,16,8,26,3,16,2,12,16,58,67,15,13,22,52,7,22,15,20,9,24,3,11,3,15,19,53,home
76,12,7,27,58,9,25,14,21,12,27,3,14,3,15,18,56,79,14,5,27,61,7,23,18,23,11,28,4,17,5,14,18,59,away
78,2,1,24,53,6,17,24,30,10,31,4,18,8,16,19,55,87,2,1,32,65,4,17,19,28,13,27,2,16,5,12,24,63,away
66,2,3,21,48,7,19,18,24,10,22,5,12,3,23,22,56,63,0,1,18,64,9,26,18,26,11,22,5,10,4,17,19,54,home
72,13,10,26,61,5,16,15,23,13,27,3,13,4,14,20,57,79,15,8,28,61,10,25,14,18,9,27,3,16,3,12,19,60,away
84,3,0,29,62,4,17,23,32,13,28,5,16,6,13,22,58,85,2,0,29,60,8,22,20,24,10,24,3,13,5,8,19,56,home
72,12,5,26,59,10,28,11,16,12,24,3,13,3,15,19,57,87,6,11,31,72,12,35,13,20,12,25,3,18,3,16,19,68,home
69,6,16,24,56,7,19,13,19,11,24,3,12,3,15,20,55,68,8,12,24,56,8,24,11,15,9,23,3,13,3,13,19,54,home
78,14,8,27,62,7,19,17,24,12,28,3,16,6,12,15,56,72,12,9,25,59,8,24,13,18,10,23,3,15,5,12,19,55,away
66,10,6,23,50,6,13,15,19,8,24,4,13,3,14,17,53,69,12,4,24,54,7,18,15,21,11,27,2,14,4,15,19,53,home
56,0,4,19,57,5,25,13,19,8,25,4,9,2,14,17,52,66,0,3,25,61,8,24,9,16,8,22,1,12,3,10,21,56,away
65,13,17,25,60,4,15,12,19,15,26,4,11,5,14,18,52,73,18,12,26,58,8,20,13,19,10,25,2,13,2,13,18,56,home
64,2,8,24,57,7,22,9,14,8,20,3,14,3,13,18,56,81,4,7,28,60,9,24,16,23,9,24,3,15,3,12,21,59,away
81,19,13,28,60,11,27,14,17,9,23,3,16,4,12,19,60,68,18,13,24,56,8,23,13,16,9,26,3,13,4,14,18,55,home
76,7,6,28,59,4,15,15,22,12,23,4,13,5,15,20,59,74,6,7,25,59,6,17,19,29,13,26,4,13,3,15,20,55,home
87,2,2,28,56,10,26,21,30,8,27,2,20,3,16,25,62,74,1,2,26,58,7,21,15,22,10,29,1,14,4,14,20,58,away
75,8,5,26,60,9,24,14,21,11,25,3,14,3,13,19,56,72,6,5,25,57,10,27,12,19,10,25,4,14,3,15,18,57,home
91,7,2,33,64,10,27,15,20,9,31,3,19,3,12,16,66,58,3,8,20,55,6,23,11,17,10,20,3,11,2,13,16,49,home
73,13,13,27,58,6,18,12,18,12,26,4,15,3,14,19,58,73,8,20,26,61,8,23,14,20,11,24,4,12,3,14,21,57,home
69,12,12,23,55,8,22,16,21,12,26,3,13,4,13,16,50,79,15,8,26,59,7,19,19,25,12,25,4,13,5,13,20,55,home
70,16,10,24,54,7,20,15,22,9,24,3,14,2,14,20,55,70,15,15,26,59,6,19,12,17,13,29,3,13,4,14,21,56,away
86,11,4,29,56,9,21,18,25,8,29,3,18,3,13,16,62,68,8,7,23,52,8,24,14,20,8,27,3,14,4,15,18,55,home
71,8,16,25,58,7,20,14,19,10,23,3,12,3,13,18,56,66,11,11,22,53,8,23,14,19,9,24,3,11,3,15,20,54,away
77,9,6,29,60,7,21,12,17,9,25,2,16,4,14,21,63,74,6,7,26,63,7,22,15,21,15,27,5,11,5,15,16,56,home
75,5,8,27,59,7,21,13,18,11,23,4,11,3,15,20,59,73,6,5,27,58,9,23,10,14,11,23,3,16,2,13,17,56,home
67,28,2,25,54,7,19,10,14,8,24,3,14,4,9,14,51,77,20,12,27,60,8,21,14,19,10,27,2,14,6,12,17,58,home
77,22,6,26,58,7,19,17,23,11,25,3,14,3,12,20,55,76,17,10,28,57,11,27,10,13,7,26,2,17,2,10,15,57,home
75,15,13,27,58,7,20,13,19,9,25,3,15,4,14,21,60,83,13,15,29,63,8,23,17,23,10,26,3,17,5,14,21,62,away
76,22,11,27,58,6,17,16,22,10,24,3,13,4,14,20,58,88,20,12,32,65,11,26,12,17,10,28,2,18,4,13,18,66,home
70,16,6,25,57,7,19,14,22,12,28,4,13,5,13,18,53,76,13,10,26,59,7,21,16,23,12,27,3,14,4,13,19,55,home
65,9,11,23,56,8,24,12,16,9,20,3,13,2,13,19,54,75,10,8,25,59,9,28,15,19,10,27,4,16,4,12,19,56,away
71,6,7,25,59,7,23,14,17,9,25,3,11,3,11,16,54,65,7,6,22,53,5,19,16,25,11,24,3,12,4,13,19,49,home
79,21,4,27,56,11,28,14,21,10,25,3,15,3,12,18,55,81,13,12,28,58,8,21,17,24,10,27,3,16,3,14,17,59,home
79,9,9,28,59,9,24,15,21,9,28,3,16,4,13,18,60,64,8,13,23,56,6,20,12,18,10,27,3,11,3,13,18,51,home
81,1,0,28,59,3,16,22,33,18,21,2,19,4,18,20,56,67,0,1,22,58,7,23,16,24,10,17,4,10,0,15,23,55,home
84,2,1,30,60,8,18,16,24,12,31,4,18,5,17,21,64,82,2,1,27,60,8,24,19,25,9,23,3,15,3,9,18,56,home
77,12,9,25,58,8,22,19,26,12,27,4,13,5,15,21,55,75,13,7,26,56,8,22,15,21,9,26,3,13,4,13,19,56,home
70,4,5,24,53,7,19,16,22,11,29,3,14,2,17,21,55,72,3,8,26,61,11,30,9,13,9,22,3,14,2,12,18,58,home
78,20,7,27,60,7,21,18,23,11,29,4,17,5,14,18,59,77,14,13,26,58,7,20,18,25,12,28,4,15,5,16,19,58,home
76,6,9,27,64,9,26,14,21,9,27,4,14,3,12,19,61,70,0,3,25,63,10,30,10,14,8,17,2,14,1,16,16,62,home
73,7,12,25,58,5,15,17,25,13,23,3,11,5,16,20,56,87,14,4,28,60,9,24,21,28,11,26,3,15,3,11,19,57,away
89,9,6,30,64,11,26,18,24,10,27,4,17,4,13,19,64,59,9,5,21,56,5,17,13,22,16,25,4,13,6,12,18,44,home
66,6,23,24,56,6,17,11,16,8,23,3,12,2,12,18,55,73,16,10,25,54,6,16,17,24,9,26,3,13,3,15,18,56,away
72,9,10,27,59,7,19,11,18,12,24,4,16,4,13,19,56,67,8,13,24,59,6,17,14,21,12,27,3,12,2,12,21,51,home
63,10,16,24,52,7,22,9,14,6,22,3,14,3,12,17,54,81,19,9,28,60,8,23,18,24,10,27,3,14,4,13,19,59,away
75,4,8,27,63,5,16,15,20,12,27,4,13,3,15,21,60,74,6,6,26,55,8,19,15,22,10,26,3,15,3,17,20,58,away
73,8,15,27,61,7,21,13,18,11,23,2,13,3,14,19,59,67,8,17,25,58,5,19,11,17,12,28,3,12,2,15,19,56,home
77,4,16,28,62,8,22,14,21,10,22,3,13,3,15,25,61,67,7,14,25,56,8,22,9,14,9,24,2,14,1,12,18,55,away
72,1,5,26,58,7,22,13,19,9,21,2,15,2,10,18,55,66,0,6,20,56,6,21,19,27,12,22,4,11,3,18,22,53,home
74,1,1,28,60,5,19,14,19,7,31,2,15,4,10,18,58,69,1,1,26,63,8,24,9,12,6,28,4,13,4,13,17,63,home
80,13,14,29,63,6,19,16,21,11,28,4,15,4,13,20,61,73,9,17,26,62,6,19,14,21,12,23,3,11,3,14,19,58,home
83,25,7,29,61,9,24,16,21,12,28,4,19,4,12,18,57,84,24,10,29,62,10,28,16,20,8,28,3,17,6,13,17,64,away
75,28,4,27,58,7,20,15,21,13,26,4,16,6,12,16,53,71,21,12,25,54,6,19,16,24,12,23,3,13,4,14,17,52,home
76,6,14,26,57,7,21,16,22,8,22,2,10,3,13,19,59,80,11,9,27,62,9,25,17,24,12,26,3,14,3,12,21,57,home
77,19,5,28,60,8,22,13,19,12,27,3,15,3,12,21,56,76,23,2,27,59,8,21,15,22,14,27,4,17,6,12,16,53,home
74,9,7,26,61,7,21,15,20,10,27,3,15,6,13,18,58,73,11,5,26,55,8,21,13,20,10,29,2,19,6,14,20,57,home
74,6,4,26,55,8,22,15,21,10,26,2,13,2,14,20,56,81,3,8,28,59,6,15,19,27,11,26,4,15,4,16,22,61,home
72,15,13,26,56,6,18,14,21,10,27,3,14,4,13,17,56,73,22,5,26,58,7,21,13,20,13,26,3,14,4,11,16,53,home
86,6,3,30,64,10,27,15,19,11,29,2,16,5,13,23,63,74,0,8,26,63,8,25,14,18,10,25,3,12,4,14,19,60,home
70,4,9,26,57,6,17,12,17,11,26,4,10,2,14,19,57,89,7,6,30,63,10,27,19,25,10,26,4,17,3,13,19,63,away
67,6,14,24,57,8,23,10,15,7,25,3,13,3,15,18,59,65,10,10,22,54,6,17,16,23,11,22,4,11,3,14,20,51,away
66,5,23,22,55,6,19,17,24,10,24,3,10,3,16,20,53,87,17,11,31,70,9,27,15,21,15,24,4,17,4,12,23,62,away
72,9,8,26,61,6,18,13,19,13,25,2,12,5,13,18,56,74,11,7,27,57,6,19,14,21,10,28,3,15,4,13,17,57,away
76,15,10,26,57,8,22,16,22,9,26,3,14,4,12,17,56,73,18,5,26,59,7,19,14,20,12,26,3,15,4,10,16,52,away
66,8,18,25,58,6,18,12,17,10,20,4,11,2,12,19,54,63,7,20,21,57,7,22,13,21,11,23,4,10,2,13,19,50,home
78,7,17,29,62,8,23,12,17,9,25,3,14,3,14,16,63,73,11,11,28,58,7,20,11,16,8,28,3,12,4,13,15,61,home
78,8,22,27,63,9,25,15,19,11,24,3,13,3,14,20,60,74,11,19,25,62,9,25,15,20,10,27,4,13,3,14,19,58,away
71,13,7,25,53,6,16,16,23,8,24,3,12,2,14,20,56,67,6,14,24,59,9,24,11,14,9,24,3,12,4,12,19,55,home
75,5,5,26,57,11,32,13,17,7,27,4,16,3,14,18,59,68,6,4,26,55,7,21,10,14,8,27,2,13,3,13,18,57,home
70,10,13,26,57,8,22,11,14,10,24,3,15,3,14,18,57,72,10,11,26,54,9,25,12,17,8,24,2,16,3,14,17,57,home
70,8,5,26,55,8,21,10,17,9,24,2,12,5,13,17,56,78,4,8,27,63,8,25,15,22,11,28,2,13,3,15,21,61,away
78,15,8,27,62,9,25,16,21,11,24,3,13,5,10,17,55,79,13,9,28,59,8,23,14,19,10,23,2,14,4,12,17,58,home
69,5,8,25,57,8,23,10,16,6,26,3,14,3,15,18,61,77,6,8,28,63,10,27,11,17,11,28,4,16,2,14,20,62,home
70,7,1,26,54,7,18,10,15,10,26,4,16,5,9,15,51,69,7,2,25,55,6,17,14,22,13,31,4,14,5,16,17,54,home
77,17,4,26,58,6,19,20,24,11,29,3,13,3,14,19,56,77,14,8,27,59,9,24,15,22,12,27,3,14,3,15,19,57,home
70,8,15,25,56,8,21,13,19,7,26,2,12,4,12,17,56,71,4,18,26,57,5,16,14,20,11,23,4,14,2,12,18,55,home
73,7,6,25,60,8,26,15,20,10,28,3,16,3,14,18,58,71,6,7,25,56,7,19,14,21,9,25,3,15,3,15,20,57,away
79,3,2,30,59,9,20,10,19,10,23,2,14,3,10,21,58,82,4,2,28,62,9,23,17,22,11,25,3,14,3,13,24,60,home
66,8,7,24,56,8,23,11,15,8,28,2,11,2,12,16,54,73,11,4,26,51,7,18,13,19,6,27,3,16,3,14,14,58,away
77,12,9,26,61,8,22,18,24,11,27,4,14,3,13,18,57,74,9,11,27,61,8,22,13,18,9,28,4,14,4,13,15,60,home
74,18,5,26,58,6,18,14,19,11,25,3,14,2,13,20,55,67,5,18,22,54,8,25,14,21,10,26,3,12,2,16,17,54,home
74,17,14,27,58,7,20,13,19,12,24,3,17,5,13,17,56,73,11,19,26,60,6,18,16,22,12,26,3,11,5,14,19,56,home
73,9,10,27,61,8,22,11,16,10,27,3,14,3,14,18,60,71,8,11,25,56,9,25,12,17,8,23,4,12,2,12,15,55,home
81,6,1,29,57,9,21,14,18,9,25,2,15,5,9,14,56,72,2,5,25,61,8,27,15,21,10,24,3,11,3,12,23,56,home
71,11,10,25,60,7,20,15,20,11,26,3,14,5,14,18,56,76,13,8,27,58,7,20,15,21,10,26,2,13,2,13,18,57,home
76,6,15,28,63,11,28,10,14,10,26,2,15,4,13,19,61,76,17,7,27,61,9,26,13,20,9,29,4,15,3,12,18,59,away
75,7,4,26,58,8,20,16,22,11,26,3,16,1,13,18,55,76,2,9,28,64,6,18,15,22,11,24,6,13,4,15,21,62,home
103,4,1,35,59,11,22,23,32,9,31,2,23,4,16,20,70,67,1,3,22,57,6,19,17,23,14,22,2,10,4,18,27,53,home
74,22,11,25,54,9,25,14,19,8,26,3,15,3,12,16,55,79,27,10,28,57,5,15,16,23,9,26,3,13,4,12,15,58,home
82,7,5,27,61,13,30,15,22,13,24,4,17,2,14,18,57,84,7,3,30,60,8,25,15,22,10,25,2,18,3,13,18,61,home
67,6,2,23,53,8,24,12,20,8,26,3,13,3,13,22,54,66,2,7,21,54,6,19,17,25,11,23,3,11,3,19,21,54,home
83,6,5,29,62,9,26,16,24,11,26,4,18,5,12,18,58,69,10,2,24,53,7,18,14,21,11,26,2,14,4,15,19,53,home
71,2,4,26,64,9,24,12,17,13,30,5,12,4,14,20,56,79,4,2,27,57,8,24,18,24,12,22,4,11,6,15,21,56,away
75,18,14,28,59,6,18,14,19,12,26,3,15,4,14,18,57,75,23,9,26,59,8,23,15,22,13,26,4,13,4,14,22,54,home
75,12,13,27,60,8,22,13,19,11,25,2,14,3,14,19,59,75,10,17,28,65,8,23,11,16,9,25,3,15,3,11,18,61,away
83,12,5,30,66,10,28,13,19,13,25,4,16,4,13,23,61,74,9,8,27,59,6,17,14,21,10,25,3,11,2,12,18,57,home
75,8,2,26,55,6,16,16,21,11,26,3,13,4,12,19,54,73,5,4,26,59,6,17,15,22,11,24,3,12,3,12,19,55,home
84,3,0,31,63,6,22,16,22,10,31,2,16,8,15,16,66,94,4,0,34,63,7,19,19,25,15,26,3,16,2,21,22,70,home
74,10,6,27,59,8,20,12,19,9,24,2,15,2,12,17,58,68,7,8,23,52,6,17,16,23,10,26,3,12,3,14,17,52,home
75,13,10,26,60,8,23,14,18,11,26,2,14,4,11,13,54,76,14,9,27,60,9,24,13,18,11,27,3,14,4,13,16,58,home
80,3,5,29,61,9,21,13,21,12,26,3,15,4,16,17,62,68,3,7,23,62,8,27,14,19,12,21,3,12,3,10,20,50,away
69,2,3,22,55,5,12,19,28,11,21,4,8,3,14,20,52,78,2,3,26,60,8,22,17,25,11,24,4,16,2,12,25,56,home
59,1,4,22,57,4,14,12,19,14,20,4,8,2,17,21,51,87,2,4,28,68,16,42,14,23,9,28,5,20,5,17,20,69,home
94,1,0,32,64,11,26,19,29,14,36,7,21,7,13,25,61,70,1,0,25,47,16,32,4,5,10,25,0,19,9,21,14,58,home
70,6,13,24,61,6,17,16,23,13,25,3,12,3,13,19,53,66,3,14,23,59,7,21,13,20,13,23,4,10,3,15,21,53,home
87,16,5,32,63,11,28,13,17,8,31,3,19,3,12,15,65,78,13,7,26,58,7,20,18,24,12,28,3,17,4,16,17,59,home
75,7,2,26,60,7,21,16,23,13,28,5,15,4,13,20,55,86,6,1,31,64,7,23,17,22,14,32,4,17,5,14,16,61,home
78,11,5,25,59,9,28,20,25,9,30,3,15,4,15,21,58,74,8,7,26,56,8,21,14,20,8,28,2,16,4,13,20,58,home
73,8,8,24,55,10,26,15,20,9,26,3,14,4,13,17,54,76,8,8,25,58,6,19,19,26,13,25,3,14,5,14,22,55,away
76,8,11,27,60,8,24,15,22,11,27,3,13,3,15,20,59,67,2,17,24,60,8,23,11,16,10,22,3,13,2,13,20,56,home
73,6,13,27,60,7,21,12,18,10,23,2,14,3,14,19,60,73,8,12,25,60,9,25,14,20,10,24,3,12,3,13,22,57,away
64,3,12,22,54,8,24,11,17,8,22,3,12,3,14,19,54,70,4,11,26,58,6,17,13,19,11,26,3,12,3,14,21,57,home
61,11,14,21,54,6,20,13,21,12,27,3,12,5,14,17,49,71,14,12,25,59,9,25,12,17,10,24,3,14,4,12,18,55,home
73,3,13,25,55,9,25,15,22,8,26,3,12,3,17,19,60,70,6,10,25,58,8,26,12,17,8,26,3,14,3,14,20,58,home
86,9,2,30,63,10,26,16,18,11,26,3,19,4,8,16,57,71,2,9,25,59,9,25,11,17,10,24,3,14,2,14,21,57,home
72,1,5,27,60,9,26,10,14,12,17,3,15,2,14,19,57,56,0,6,21,58,5,16,9,15,10,21,3,10,2,13,21,51,home
77,7,2,26,56,7,20,18,23,9,26,3,16,5,13,18,56,77,4,4,28,55,10,22,11,16,6,26,2,16,4,13,18,62,home
83,18,4,31,62,11,26,11,16,10,27,3,18,4,12,15,62,78,13,9,27,62,8,24,15,19,12,25,4,15,4,14,20,59,away
79,2,2,24,55,6,18,25,32,11,23,5,13,5,14,24,53,72,3,1,26,56,9,27,12,17,14,29,4,16,4,15,16,53,away
54,0,16,18,56,8,27,10,13,7,24,3,9,3,14,21,52,78,3,12,26,71,12,40,13,20,12,23,4,15,3,15,19,63,away
76,9,5,26,58,9,25,15,19,9,25,2,13,6,13,19,57,81,6,9,27,63,11,28,16,22,11,27,4,13,3,12,24,58,home
62,7,22,22,54,6,19,12,18,11,21,4,11,3,18,22,55,71,12,15,25,59,6,18,14,22,12,22,4,11,2,14,20,55,away
74,6,11,26,63,7,22,14,20,14,25,4,14,3,15,20,57,77,10,7,27,61,10,26,13,17,9,26,3,15,3,12,19,59,home
71,3,2,25,59,7,22,14,18,9,26,4,12,3,10,18,54,68,2,3,23,61,5,17,17,25,15,21,4,11,2,15,18,52,home
79,1,0,30,65,8,24,11,19,16,22,1,9,5,13,18,58,70,0,1,26,74,9,20,9,17,11,28,7,12,4,11,21,61,home
64,2,10,22,62,8,27,12,19,14,21,3,10,3,13,22,51,66,4,6,22,55,7,22,15,22,10,25,3,11,3,12,17,49,away
73,14,8,25,58,6,20,16,24,10,26,3,13,2,13,18,55,78,1,5,28,69,11,29,12,19,8,26,4,13,2,15,30,67,home
65,14,15,23,54,5,16,15,22,12,21,3,12,3,15,19,51,67,9,20,24,56,7,22,11,16,7,25,3,13,3,15,17,58,home
73,15,16,26,61,7,21,13,18,9,25,2,13,5,12,19,58,78,15,14,27,59,7,20,17,23,11,28,3,17,4,15,18,59,home
82,19,9,28,62,8,24,18,25,11,29,3,15,3,15,20,62,73,10,18,27,59,5,15,14,20,10,23,3,15,3,14,18,58,home
78,15,6,28,56,7,17,16,22,10,24,2,13,4,12,19,56,74,11,11,26,57,9,25,14,20,10,25,3,14,2,13,18,56,away
76,12,16,27,61,8,21,14,19,9,28,4,14,3,13,16,61,76,16,13,26,61,8,21,17,23,11,27,3,13,3,13,18,56,home
75,5,7,26,61,6,18,17,23,12,25,4,12,5,16,19,59,68,7,8,25,60,8,25,11,16,12,27,3,16,2,13,18,55,away
73,18,12,25,55,7,20,15,22,10,23,2,15,4,13,18,54,75,18,12,27,56,7,18,15,20,9,24,2,14,3,11,17,55,home
86,4,0,33,64,10,21,11,14,12,26,3,20,2,9,19,60,69,1,4,25,59,7,24,12,20,10,28,3,11,2,13,19,56,home
80,10,11,29,60,8,21,15,22,12,27,3,19,5,14,16,59,68,10,10,25,53,7,19,12,18,9,23,2,13,4,12,16,53,home
72,9,16,24,55,8,25,16,22,10,24,3,12,3,12,20,52,74,18,7,28,59,7,23,13,19,11,27,3,13,5,13,17,58,home
71,9,17,24,57,6,20,17,24,12,25,3,11,3,17,25,56,66,13,12,22,54,8,21,13,19,9,25,3,12,3,11,17,50,away
70,11,12,25,58,9,24,10,14,10,24,3,14,1,13,17,55,78,16,10,28,61,9,24,14,21,11,28,3,16,4,15,19,61,home
95,1,1,35,71,9,24,16,24,17,27,3,12,4,15,29,66,91,1,1,31,63,8,21,22,30,13,30,2,15,6,18,24,66,home
76,10,5,27,56,12,32,12,15,8,27,3,16,3,13,17,59,77,10,5,28,60,8,20,14,21,10,27,4,17,3,15,20,61,home
80,6,5,28,60,8,21,16,23,13,28,3,15,4,15,19,59,80,6,4,27,56,8,21,18,23,11,25,2,14,4,13,18,56,away
78,1,3,28,56,10,27,12,17,9,24,3,18,4,17,22,62,70,2,2,24,53,7,18,16,25,12,26,3,12,3,15,17,52,home
75,11,17,26,60,7,22,15,23,12,22,4,13,3,14,22,56,68,7,19,24,58,7,21,14,21,12,23,4,10,4,14,21,54,home
64,12,18,22,55,5,17,15,23,11,24,3,11,2,15,20,52,73,13,17,26,59,6,19,15,21,11,26,4,15,3,16,19,59,home
75,2,5,25,61,7,22,17,24,14,24,4,10,2,14,21,54,69,3,3,23,56,7,23,15,21,10,26,3,11,3,13,16,53,away
69,17,10,24,54,6,19,14,20,11,24,3,14,1,15,17,54,71,8,17,25,55,8,24,13,17,7,27,2,12,3,13,17,57,home
80,13,14,30,64,7,19,13,18,14,25,3,16,3,14,22,61,72,12,17,25,58,8,23,16,22,11,25,4,14,4,14,21,55,home
71,5,3,24,58,7,26,15,21,9,30,3,10,5,14,19,57,71,5,5,25,53,7,18,15,21,10,29,3,15,2,17,21,56,home
72,13,17,27,61,6,18,12,19,10,26,2,12,3,14,16,60,81,13,17,29,63,11,29,13,17,9,26,3,15,4,14,16,64,home
74,5,9,26,60,6,20,15,21,14,20,4,14,2,16,22,56,90,13,3,32,63,10,27,16,21,12,29,4,18,4,13,18,63,away
79,11,14,29,64,6,18,16,21,11,28,4,15,4,13,21,61,72,8,16,25,59,8,21,13,20,12,25,3,13,4,16,22,58,home
83,12,2,30,62,10,26,14,17,10,27,3,19,4,9,15,58,76,12,2,27,62,6,19,15,22,15,28,2,14,7,12,19,54,home
85,16,3,30,58,9,21,16,22,12,31,2,21,8,14,18,60,74,11,7,27,59,6,20,14,21,12,25,2,14,5,13,18,55,home
67,19,6,22,53,6,19,17,23,9,26,3,10,3,11,18,49,72,13,11,25,53,9,23,14,21,8,25,3,14,4,13,17,55,away
67,21,9,25,54,7,18,10,14,9,24,3,14,4,10,16,51,73,16,16,25,56,8,22,16,22,10,26,3,15,3,12,17,54,home
69,22,8,23,53,6,19,17,23,8,25,3,10,3,10,17,50,75,9,21,27,62,8,23,13,19,12,25,3,15,3,13,20,58,home
78,15,12,28,61,8,23,15,22,13,28,4,15,4,15,22,59,78,15,12,28,65,7,22,15,21,16,25,3,13,4,14,20,57,away
80,18,14,29,64,6,19,17,21,11,29,4,15,4,13,20,61,75,20,13,27,57,6,20,16,22,10,26,3,15,2,14,18,58,home
64,7,7,23,57,6,21,13,18,11,29,4,12,3,12,18,51,65,10,4,21,54,6,19,17,22,10,24,3,10,3,11,17,48,away
75,13,16,28,60,7,16,13,18,11,25,2,16,3,14,19,59,85,18,12,28,60,10,28,18,25,10,27,3,18,3,15,22,61,away
70,4,11,24,57,7,19,14,20,11,25,3,12,3,16,21,56,84,7,8,28,65,9,25,19,26,13,25,3,12,4,11,19,58,away
67,3,23,24,54,6,16,13,19,9,27,3,13,2,17,19,57,78,16,10,28,61,8,22,14,20,12,27,3,15,3,12,17,57,away
69,6,9,24,60,5,14,17,24,14,23,3,10,3,14,19,52,78,4,12,26,70,12,40,13,20,12,23,4,15,3,15,19,63,home
65,11,15,23,56,8,24,11,16,9,20,3,13,3,13,19,54,63,9,17,21,53,7,21,13,19,9,25,4,13,3,14,20,51,home
81,7,6,27,56,10,23,17,23,9,25,3,17,2,12,17,56,77,9,4,27,60,7,23,15,22,12,26,3,14,4,13,18,57,away
71,2,5,25,54,7,19,14,20,7,29,2,13,5,14,19,58,75,2,4,27,61,7,20,13,22,10,23,3,15,3,14,19,60,away
73,8,10,25,57,7,21,15,20,9,23,3,13,3,13,21,56,71,13,7,26,59,6,17,14,20,14,25,3,11,4,14,20,54,home
83,3,0,30,67,8,23,14,20,13,33,3,15,5,9,17,58,79,2,0,28,57,8,19,16,21,10,30,2,17,6,15,17,60,away
77,6,2,29,57,8,21,11,16,8,31,4,15,5,15,13,63,68,6,3,26,54,7,21,10,15,8,27,2,13,3,13,18,56,home
72,7,12,26,59,7,21,12,18,12,24,3,12,4,14,17,57,70,8,13,24,56,9,25,12,17,9,23,4,12,2,12,15,54,away
75,6,8,27,58,8,21,14,19,10,23,4,11,3,14,19,58,86,11,3,30,63,8,23,18,24,14,26,3,18,4,14,20,61,away
68,23,1,25,54,7,19,10,13,8,24,3,14,4,9,14,52,85,17,7,30,58,9,23,16,23,7,27,2,17,2,12,16,62,away
75,15,11,26,57,6,18,16,24,10,27,2,13,4,14,22,57,76,16,10,26,55,5,14,20,26,9,25,3,14,4,13,20,56,home
69,4,4,23,56,8,23,14,19,9,25,3,12,3,14,17,54,88,5,2,31,60,13,27,14,18,8,29,2,19,6,14,17,65,away
73,14,15,26,59,11,30,10,15,8,28,3,16,2,12,15,58,75,20,9,26,53,9,24,14,19,8,24,2,16,2,14,18,57,away
75,15,14,27,57,8,24,13,18,9,25,2,17,3,13,18,58,72,13,15,26,57,10,26,11,15,8,25,2,13,3,12,17,57,home
71,5,4,25,56,5,17,15,23,11,27,4,13,4,15,19,56,74,3,6,25,54,7,17,17,24,8,25,2,13,3,15,20,58,away
73,3,1,26,58,7,19,14,21,16,26,4,16,3,13,17,51,64,0,3,23,60,6,23,13,20,15,26,4,15,3,17,20,53,home
77,17,6,26,58,7,18,17,23,11,25,3,14,3,11,21,54,69,9,14,25,57,7,21,12,17,8,23,2,15,3,12,16,57,home
71,10,15,26,60,6,19,14,22,12,22,4,11,2,14,20,56,68,8,17,24,56,7,20,13,19,8,23,3,12,4,14,22,56,home
73,10,13,26,59,8,21,13,18,10,25,4,16,3,13,19,57,72,17,6,26,57,10,26,10,14,8,25,3,14,3,10,16,55,away
80,8,8,28,63,9,28,16,22,9,31,2,16,4,14,19,63,67,4,14,24,60,7,22,11,17,11,23,3,11,2,13,19,55,away
74,4,1,27,59,6,18,14,18,11,29,3,12,4,12,17,56,85,4,1,31,62,10,24,14,20,8,28,3,18,3,9,17,61,away
53,0,2,17,54,5,14,15,25,13,18,4,10,1,18,18,47,57,0,1,16,52,4,20,21,28,6,21,0,9,1,16,23,51,home
69,13,5,24,57,6,19,15,22,10,26,2,13,2,15,17,56,77,5,13,29,66,7,22,12,19,14,22,4,15,4,15,22,61,home
80,1,0,28,56,4,17,20,24,7,40,3,13,5,16,22,64,75,0,1,24,59,8,17,19,29,12,32,6,14,2,18,30,58,home
79,9,6,27,58,10,24,15,21,9,28,3,16,4,13,17,58,75,10,5,26,60,8,23,14,21,11,25,3,14,3,12,18,55,home
78,5,4,29,66,9,25,11,18,10,27,3,16,2,10,19,61,68,0,2,25,57,7,16,13,16,8,21,2,15,3,16,15,60,home
84,24,7,30,64,8,21,17,25,15,23,3,17,5,12,21,58,68,11,21,25,56,6,19,13,19,10,25,3,11,4,13,18,55,home
70,0,1,24,54,6,16,16,21,10,29,2,11,3,18,21,58,100,1,1,33,67,10,24,25,34,14,33,4,15,3,15,21,65,home
76,1,0,27,55,2,14,20,26,8,34,1,12,3,15,17,60,95,1,0,36,70,15,38,8,11,12,26,2,22,6,8,17,65,home
75,14,8,26,56,6,18,16,24,10,26,2,14,4,14,21,57,70,12,9,24,57,8,24,14,20,10,26,3,12,5,12,17,53,away
